model	k	stratum	minimum_instance_coverage	minimum_candidate_labeled_coverage	minimum_same_role_purity	selected_candidates	weed_truth_instances	many_to_one_recalled_instances	many_to_one_queued_recall	one_to_one_matches	one_to_one_queued_recall
all_candidate_frozen_dinov2_linear	50	2023-05-25	0.5	0.5	0.9	382	392	13	0.03316326530612245	12	0.030612244897959183
all_candidate_frozen_dinov2_linear	50	2023-05-25	0.5	0.75	0.5	382	392	4	0.01020408163265306	4	0.01020408163265306
all_candidate_frozen_dinov2_linear	50	2023-05-25	0.5	0.75	0.75	382	392	4	0.01020408163265306	4	0.01020408163265306
all_candidate_frozen_dinov2_linear	50	2023-05-25	0.5	0.75	0.9	382	392	3	0.007653061224489796	3	0.007653061224489796
all_candidate_frozen_dinov2_linear	50	2023-05-25	0.75	0.25	0.5	382	392	19	0.04846938775510204	19	0.04846938775510204
all_candidate_frozen_dinov2_linear	50	2023-05-25	0.75	0.25	0.75	382	392	19	0.04846938775510204	19	0.04846938775510204
all_candidate_frozen_dinov2_linear	50	2023-05-25	0.75	0.25	0.9	382	392	19	0.04846938775510204	19	0.04846938775510204
all_candidate_frozen_dinov2_linear	50	2023-05-25	0.75	0.5	0.5	382	392	8	0.02040816326530612	8	0.02040816326530612
all_candidate_frozen_dinov2_linear	50	2023-05-25	0.75	0.5	0.75	382	392	8	0.02040816326530612	8	0.02040816326530612
all_candidate_frozen_dinov2_linear	50	2023-05-25	0.75	0.5	0.9	382	392	8	0.02040816326530612	8	0.02040816326530612
all_candidate_frozen_dinov2_linear	50	2023-05-25	0.75	0.75	0.5	382	392	1	0.002551020408163265	1	0.002551020408163265
all_candidate_frozen_dinov2_linear	50	2023-05-25	0.75	0.75	0.75	382	392	1	0.002551020408163265	1	0.002551020408163265
all_candidate_frozen_dinov2_linear	50	2023-05-25	0.75	0.75	0.9	382	392	1	0.002551020408163265	1	0.002551020408163265
all_candidate_frozen_dinov2_linear	50	2023-05-30	0.25	0.25	0.5	400	440	224	0.509090909090909	192	0.43636363636363634
all_candidate_frozen_dinov2_linear	50	2023-05-30	0.25	0.25	0.75	400	440	224	0.509090909090909	192	0.43636363636363634
all_candidate_frozen_dinov2_linear	50	2023-05-30	0.25	0.25	0.9	400	440	224	0.509090909090909	192	0.43636363636363634
all_candidate_frozen_dinov2_linear	50	2023-05-30	0.25	0.5	0.5	400	440	144	0.32727272727272727	120	0.2727272727272727
all_candidate_frozen_dinov2_linear	50	2023-05-30	0.25	0.5	0.75	400	440	144	0.32727272727272727	120	0.2727272727272727
all_candidate_frozen_dinov2_linear	50	2023-05-30	0.25	0.5	0.9	400	440	144	0.32727272727272727	120	0.2727272727272727
all_candidate_frozen_dinov2_linear	50	2023-05-30	0.25	0.75	0.5	400	440	33	0.075	31	0.07045454545454545
all_candidate_frozen_dinov2_linear	50	2023-05-30	0.25	0.75	0.75	400	440	33	0.075	31	0.07045454545454545
all_candidate_frozen_dinov2_linear	50	2023-05-30	0.25	0.75	0.9	400	440	33	0.075	31	0.07045454545454545
all_candidate_frozen_dinov2_linear	50	2023-05-30	0.5	0.25	0.5	400	440	187	0.425	161	0.3659090909090909
all_candidate_frozen_dinov2_linear	50	2023-05-30	0.5	0.25	0.75	400	440	187	0.425	161	0.3659090909090909
all_candidate_frozen_dinov2_linear	50	2023-05-30	0.5	0.25	0.9	400	440	187	0.425	161	0.3659090909090909
all_candidate_frozen_dinov2_linear	50	2023-05-30	0.5	0.5	0.5	400	440	114	0.2590909090909091	95	0.2159090909090909
all_candidate_frozen_dinov2_linear	50	2023-05-30	0.5	0.5	0.75	400	440	114	0.2590909090909091	95	0.2159090909090909
all_candidate_frozen_dinov2_linear	50	2023-05-30	0.5	0.5	0.9	400	440	114	0.2590909090909091	95	0.2159090909090909
all_candidate_frozen_dinov2_linear	50	2023-05-30	0.5	0.75	0.5	400	440	20	0.045454545454545456	18	0.04090909090909091
all_candidate_frozen_dinov2_linear	50	2023-05-30	0.5	0.75	0.75	400	440	20	0.045454545454545456	18	0.04090909090909091
all_candidate_frozen_dinov2_linear	50	2023-05-30	0.5	0.75	0.9	400	440	20	0.045454545454545456	18	0.04090909090909091
all_candidate_frozen_dinov2_linear	50	2023-05-30	0.75	0.25	0.5	400	440	149	0.3386363636363636	130	0.29545454545454547
all_candidate_frozen_dinov2_linear	50	2023-05-30	0.75	0.25	0.75	400	440	149	0.3386363636363636	130	0.29545454545454547
all_candidate_frozen_dinov2_linear	50	2023-05-30	0.75	0.25	0.9	400	440	149	0.3386363636363636	130	0.29545454545454547
all_candidate_frozen_dinov2_linear	50	2023-05-30	0.75	0.5	0.5	400	440	85	0.19318181818181818	72	0.16363636363636364
all_candidate_frozen_dinov2_linear	50	2023-05-30	0.75	0.5	0.75	400	440	85	0.19318181818181818	72	0.16363636363636364
all_candidate_frozen_dinov2_linear	50	2023-05-30	0.75	0.5	0.9	400	440	85	0.19318181818181818	72	0.16363636363636364
all_candidate_frozen_dinov2_linear	50	2023-05-30	0.75	0.75	0.5	400	440	9	0.020454545454545454	8	0.01818181818181818
all_candidate_frozen_dinov2_linear	50	2023-05-30	0.75	0.75	0.75	400	440	9	0.020454545454545454	8	0.01818181818181818
all_candidate_frozen_dinov2_linear	50	2023-05-30	0.75	0.75	0.9	400	440	9	0.020454545454545454	8	0.01818181818181818
all_candidate_frozen_dinov2_linear	50	2023-06-06	0.25	0.25	0.5	398	726	488	0.6721763085399449	311	0.4283746556473829
all_candidate_frozen_dinov2_linear	50	2023-06-06	0.25	0.25	0.75	398	726	439	0.6046831955922864	306	0.4214876033057851
all_candidate_frozen_dinov2_linear	50	2023-06-06	0.25	0.25	0.9	398	726	439	0.6046831955922864	306	0.4214876033057851
all_candidate_frozen_dinov2_linear	50	2023-06-06	0.25	0.5	0.5	398	726	424	0.5840220385674931	257	0.35399449035812675
all_candidate_frozen_dinov2_linear	50	2023-06-06	0.25	0.5	0.75	398	726	375	0.5165289256198347	252	0.34710743801652894
all_candidate_frozen_dinov2_linear	50	2023-06-06	0.25	0.5	0.9	398	726	375	0.5165289256198347	252	0.34710743801652894
all_candidate_frozen_dinov2_linear	50	2023-06-06	0.25	0.75	0.5	398	726	180	0.24793388429752067	122	0.16804407713498623
all_candidate_frozen_dinov2_linear	50	2023-06-06	0.25	0.75	0.75	398	726	171	0.23553719008264462	121	0.16666666666666666
all_candidate_frozen_dinov2_linear	50	2023-06-06	0.25	0.75	0.9	398	726	171	0.23553719008264462	121	0.16666666666666666
all_candidate_frozen_dinov2_linear	50	2023-06-06	0.5	0.25	0.5	398	726	461	0.6349862258953168	291	0.40082644628099173
all_candidate_frozen_dinov2_linear	50	2023-06-06	0.5	0.25	0.75	398	726	413	0.568870523415978	286	0.3939393939393939
all_candidate_frozen_dinov2_linear	50	2023-06-06	0.5	0.25	0.9	398	726	413	0.568870523415978	286	0.3939393939393939
all_candidate_frozen_dinov2_linear	50	2023-06-06	0.5	0.5	0.5	398	726	399	0.5495867768595041	239	0.32920110192837465
all_candidate_frozen_dinov2_linear	50	2023-06-06	0.5	0.5	0.75	398	726	351	0.4834710743801653	234	0.32231404958677684
all_candidate_frozen_dinov2_linear	50	2023-06-06	0.5	0.5	0.9	398	726	351	0.4834710743801653	234	0.32231404958677684
all_candidate_frozen_dinov2_linear	50	2023-06-06	0.5	0.75	0.5	398	726	163	0.22451790633608815	109	0.15013774104683195
all_candidate_frozen_dinov2_linear	50	2023-06-06	0.5	0.75	0.75	398	726	155	0.21349862258953167	108	0.1487603305785124
all_candidate_frozen_dinov2_linear	50	2023-06-06	0.5	0.75	0.9	398	726	155	0.21349862258953167	108	0.1487603305785124
all_candidate_frozen_dinov2_linear	50	2023-06-06	0.75	0.25	0.5	398	726	346	0.4765840220385675	205	0.28236914600550966
all_candidate_frozen_dinov2_linear	50	2023-06-06	0.75	0.25	0.75	398	726	302	0.41597796143250687	200	0.27548209366391185
all_candidate_frozen_dinov2_linear	50	2023-06-06	0.75	0.25	0.9	398	726	302	0.41597796143250687	200	0.27548209366391185
all_candidate_frozen_dinov2_linear	50	2023-06-06	0.75	0.5	0.5	398	726	303	0.41735537190082644	165	0.22727272727272727
all_candidate_frozen_dinov2_linear	50	2023-06-06	0.75	0.5	0.75	398	726	259	0.35674931129476584	160	0.22038567493112948
all_candidate_frozen_dinov2_linear	50	2023-06-06	0.75	0.5	0.9	398	726	259	0.35674931129476584	160	0.22038567493112948
all_candidate_frozen_dinov2_linear	50	2023-06-06	0.75	0.75	0.5	398	726	107	0.14738292011019283	65	0.08953168044077135
all_candidate_frozen_dinov2_linear	50	2023-06-06	0.75	0.75	0.75	398	726	99	0.13636363636363635	64	0.0881542699724518
all_candidate_frozen_dinov2_linear	50	2023-06-06	0.75	0.75	0.9	398	726	99	0.13636363636363635	64	0.0881542699724518
all_candidate_frozen_dinov2_linear	50	2023-06-15	0.25	0.25	0.5	57	154	105	0.6818181818181818	19	0.12337662337662338
all_candidate_frozen_dinov2_linear	50	2023-06-15	0.25	0.25	0.75	57	154	88	0.5714285714285714	18	0.11688311688311688
all_candidate_frozen_dinov2_linear	50	2023-06-15	0.25	0.25	0.9	57	154	20	0.12987012987012986	17	0.11038961038961038
all_candidate_frozen_dinov2_linear	50	2023-06-15	0.25	0.5	0.5	57	154	105	0.6818181818181818	19	0.12337662337662338
all_candidate_frozen_dinov2_linear	50	2023-06-15	0.25	0.5	0.75	57	154	88	0.5714285714285714	18	0.11688311688311688
all_candidate_frozen_dinov2_linear	50	2023-06-15	0.25	0.5	0.9	57	154	20	0.12987012987012986	17	0.11038961038961038
all_candidate_frozen_dinov2_linear	50	2023-06-15	0.25	0.75	0.5	57	154	102	0.6623376623376623	16	0.1038961038961039
all_candidate_frozen_dinov2_linear	50	2023-06-15	0.25	0.75	0.75	57	154	85	0.551948051948052	15	0.09740259740259741
all_candidate_frozen_dinov2_linear	50	2023-06-15	0.25	0.75	0.9	57	154	17	0.11038961038961038	14	0.09090909090909091
all_candidate_frozen_dinov2_linear	50	2023-06-15	0.5	0.25	0.5	57	154	97	0.6298701298701299	15	0.09740259740259741
all_candidate_frozen_dinov2_linear	50	2023-06-15	0.5	0.25	0.75	57	154	81	0.525974025974026	14	0.09090909090909091
all_candidate_frozen_dinov2_linear	50	2023-06-15	0.5	0.25	0.9	57	154	15	0.09740259740259741	13	0.08441558441558442
all_candidate_frozen_dinov2_linear	50	2023-06-15	0.5	0.5	0.5	57	154	97	0.6298701298701299	15	0.09740259740259741
all_candidate_frozen_dinov2_linear	50	2023-06-15	0.5	0.5	0.75	57	154	81	0.525974025974026	14	0.09090909090909091
all_candidate_frozen_dinov2_linear	50	2023-06-15	0.5	0.5	0.9	57	154	15	0.09740259740259741	13	0.08441558441558442
all_candidate_frozen_dinov2_linear	50	2023-06-15	0.5	0.75	0.5	57	154	94	0.6103896103896104	12	0.07792207792207792
all_candidate_frozen_dinov2_linear	50	2023-06-15	0.5	0.75	0.75	57	154	78	0.5064935064935064	11	0.07142857142857142
all_candidate_frozen_dinov2_linear	50	2023-06-15	0.5	0.75	0.9	57	154	12	0.07792207792207792	10	0.06493506493506493
all_candidate_frozen_dinov2_linear	50	2023-06-15	0.75	0.25	0.5	57	154	83	0.538961038961039	11	0.07142857142857142
all_candidate_frozen_dinov2_linear	50	2023-06-15	0.75	0.25	0.75	57	154	71	0.461038961038961	10	0.06493506493506493
all_candidate_frozen_dinov2_linear	50	2023-06-15	0.75	0.25	0.9	57	154	10	0.06493506493506493	9	0.05844155844155844
all_candidate_frozen_dinov2_linear	50	2023-06-15	0.75	0.5	0.5	57	154	83	0.538961038961039	11	0.07142857142857142
all_candidate_frozen_dinov2_linear	50	2023-06-15	0.75	0.5	0.75	57	154	71	0.461038961038961	10	0.06493506493506493
all_candidate_frozen_dinov2_linear	50	2023-06-15	0.75	0.5	0.9	57	154	10	0.06493506493506493	9	0.05844155844155844
all_candidate_frozen_dinov2_linear	50	2023-06-15	0.75	0.75	0.5	57	154	80	0.5194805194805194	8	0.05194805194805195
all_candidate_frozen_dinov2_linear	50	2023-06-15	0.75	0.75	0.75	57	154	68	0.44155844155844154	7	0.045454545454545456
all_candidate_frozen_dinov2_linear	50	2023-06-15	0.75	0.75	0.9	57	154	7	0.045454545454545456	6	0.03896103896103896
all_candidate_component_masked_dinov2_linear	1	ALL	0.25	0.25	0.5	26	1712	24	0.014018691588785047	21	0.012266355140186916
all_candidate_component_masked_dinov2_linear	1	ALL	0.25	0.25	0.75	26	1712	24	0.014018691588785047	21	0.012266355140186916
all_candidate_component_masked_dinov2_linear	1	ALL	0.25	0.25	0.9	26	1712	23	0.013434579439252336	20	0.011682242990654205
all_candidate_component_masked_dinov2_linear	1	ALL	0.25	0.5	0.5	26	1712	22	0.012850467289719626	19	0.011098130841121495
all_candidate_component_masked_dinov2_linear	1	ALL	0.25	0.5	0.75	26	1712	22	0.012850467289719626	19	0.011098130841121495
all_candidate_component_masked_dinov2_linear	1	ALL	0.25	0.5	0.9	26	1712	21	0.012266355140186916	18	0.010514018691588784
all_candidate_component_masked_dinov2_linear	1	ALL	0.25	0.75	0.5	26	1712	13	0.007593457943925234	12	0.007009345794392523
all_candidate_component_masked_dinov2_linear	1	ALL	0.25	0.75	0.75	26	1712	13	0.007593457943925234	12	0.007009345794392523
all_candidate_component_masked_dinov2_linear	1	ALL	0.25	0.75	0.9	26	1712	12	0.007009345794392523	11	0.006425233644859813
all_candidate_component_masked_dinov2_linear	1	ALL	0.5	0.25	0.5	26	1712	23	0.013434579439252336	21	0.012266355140186916
all_candidate_component_masked_dinov2_linear	1	ALL	0.5	0.25	0.75	26	1712	23	0.013434579439252336	21	0.012266355140186916
all_candidate_component_masked_dinov2_linear	1	ALL	0.5	0.25	0.9	26	1712	22	0.012850467289719626	20	0.011682242990654205
all_candidate_component_masked_dinov2_linear	1	ALL	0.5	0.5	0.5	26	1712	21	0.012266355140186916	19	0.011098130841121495
all_candidate_component_masked_dinov2_linear	1	ALL	0.5	0.5	0.75	26	1712	21	0.012266355140186916	19	0.011098130841121495
all_candidate_component_masked_dinov2_linear	1	ALL	0.5	0.5	0.9	26	1712	20	0.011682242990654205	18	0.010514018691588784
all_candidate_component_masked_dinov2_linear	1	ALL	0.5	0.75	0.5	26	1712	13	0.007593457943925234	12	0.007009345794392523
all_candidate_component_masked_dinov2_linear	1	ALL	0.5	0.75	0.75	26	1712	13	0.007593457943925234	12	0.007009345794392523
all_candidate_component_masked_dinov2_linear	1	ALL	0.5	0.75	0.9	26	1712	12	0.007009345794392523	11	0.006425233644859813
all_candidate_component_masked_dinov2_linear	1	ALL	0.75	0.25	0.5	26	1712	16	0.009345794392523364	15	0.008761682242990653
all_candidate_component_masked_dinov2_linear	1	ALL	0.75	0.25	0.75	26	1712	16	0.009345794392523364	15	0.008761682242990653
all_candidate_component_masked_dinov2_linear	1	ALL	0.75	0.25	0.9	26	1712	16	0.009345794392523364	15	0.008761682242990653
all_candidate_component_masked_dinov2_linear	1	ALL	0.75	0.5	0.5	26	1712	14	0.008177570093457943	13	0.007593457943925234
all_candidate_component_masked_dinov2_linear	1	ALL	0.75	0.5	0.75	26	1712	14	0.008177570093457943	13	0.007593457943925234
all_candidate_component_masked_dinov2_linear	1	ALL	0.75	0.5	0.9	26	1712	14	0.008177570093457943	13	0.007593457943925234
all_candidate_component_masked_dinov2_linear	1	ALL	0.75	0.75	0.5	26	1712	8	0.004672897196261682	8	0.004672897196261682
all_candidate_component_masked_dinov2_linear	1	ALL	0.75	0.75	0.75	26	1712	8	0.004672897196261682	8	0.004672897196261682
all_candidate_component_masked_dinov2_linear	1	ALL	0.75	0.75	0.9	26	1712	8	0.004672897196261682	8	0.004672897196261682
all_candidate_component_masked_dinov2_linear	1	2023-05-25	0.25	0.25	0.5	8	392	5	0.012755102040816327	5	0.012755102040816327
all_candidate_component_masked_dinov2_linear	1	2023-05-25	0.25	0.25	0.75	8	392	5	0.012755102040816327	5	0.012755102040816327
all_candidate_component_masked_dinov2_linear	1	2023-05-25	0.25	0.25	0.9	8	392	4	0.01020408163265306	4	0.01020408163265306
all_candidate_component_masked_dinov2_linear	1	2023-05-25	0.25	0.5	0.5	8	392	4	0.01020408163265306	4	0.01020408163265306
all_candidate_component_masked_dinov2_linear	1	2023-05-25	0.25	0.5	0.75	8	392	4	0.01020408163265306	4	0.01020408163265306
all_candidate_component_masked_dinov2_linear	1	2023-05-25	0.25	0.5	0.9	8	392	3	0.007653061224489796	3	0.007653061224489796
all_candidate_component_masked_dinov2_linear	1	2023-05-25	0.25	0.75	0.5	8	392	2	0.00510204081632653	2	0.00510204081632653
all_candidate_component_masked_dinov2_linear	1	2023-05-25	0.25	0.75	0.75	8	392	2	0.00510204081632653	2	0.00510204081632653
all_candidate_component_masked_dinov2_linear	1	2023-05-25	0.25	0.75	0.9	8	392	1	0.002551020408163265	1	0.002551020408163265
all_candidate_component_masked_dinov2_linear	1	2023-05-25	0.5	0.25	0.5	8	392	5	0.012755102040816327	5	0.012755102040816327
all_candidate_component_masked_dinov2_linear	1	2023-05-25	0.5	0.25	0.75	8	392	5	0.012755102040816327	5	0.012755102040816327
all_candidate_component_masked_dinov2_linear	1	2023-05-25	0.5	0.25	0.9	8	392	4	0.01020408163265306	4	0.01020408163265306
all_candidate_component_masked_dinov2_linear	1	2023-05-25	0.5	0.5	0.5	8	392	4	0.01020408163265306	4	0.01020408163265306
all_candidate_component_masked_dinov2_linear	1	2023-05-25	0.5	0.5	0.75	8	392	4	0.01020408163265306	4	0.01020408163265306
all_candidate_component_masked_dinov2_linear	1	2023-05-25	0.5	0.5	0.9	8	392	3	0.007653061224489796	3	0.007653061224489796
all_candidate_component_masked_dinov2_linear	1	2023-05-25	0.5	0.75	0.5	8	392	2	0.00510204081632653	2	0.00510204081632653
all_candidate_component_masked_dinov2_linear	1	2023-05-25	0.5	0.75	0.75	8	392	2	0.00510204081632653	2	0.00510204081632653
all_candidate_component_masked_dinov2_linear	1	2023-05-25	0.5	0.75	0.9	8	392	1	0.002551020408163265	1	0.002551020408163265
all_candidate_component_masked_dinov2_linear	1	2023-05-25	0.75	0.25	0.5	8	392	4	0.01020408163265306	4	0.01020408163265306
all_candidate_component_masked_dinov2_linear	1	2023-05-25	0.75	0.25	0.75	8	392	4	0.01020408163265306	4	0.01020408163265306
all_candidate_component_masked_dinov2_linear	1	2023-05-25	0.75	0.25	0.9	8	392	4	0.01020408163265306	4	0.01020408163265306
all_candidate_component_masked_dinov2_linear	1	2023-05-25	0.75	0.5	0.5	8	392	3	0.007653061224489796	3	0.007653061224489796
all_candidate_component_masked_dinov2_linear	1	2023-05-25	0.75	0.5	0.75	8	392	3	0.007653061224489796	3	0.007653061224489796
all_candidate_component_masked_dinov2_linear	1	2023-05-25	0.75	0.5	0.9	8	392	3	0.007653061224489796	3	0.007653061224489796
all_candidate_component_masked_dinov2_linear	1	2023-05-25	0.75	0.75	0.5	8	392	1	0.002551020408163265	1	0.002551020408163265
all_candidate_component_masked_dinov2_linear	1	2023-05-25	0.75	0.75	0.75	8	392	1	0.002551020408163265	1	0.002551020408163265
all_candidate_component_masked_dinov2_linear	1	2023-05-25	0.75	0.75	0.9	8	392	1	0.002551020408163265	1	0.002551020408163265
all_candidate_component_masked_dinov2_linear	1	2023-05-30	0.25	0.25	0.5	8	440	8	0.01818181818181818	6	0.013636363636363636
all_candidate_component_masked_dinov2_linear	1	2023-05-30	0.25	0.25	0.75	8	440	8	0.01818181818181818	6	0.013636363636363636
all_candidate_component_masked_dinov2_linear	1	2023-05-30	0.25	0.25	0.9	8	440	8	0.01818181818181818	6	0.013636363636363636
all_candidate_component_masked_dinov2_linear	1	2023-05-30	0.25	0.5	0.5	8	440	7	0.015909090909090907	5	0.011363636363636364
all_candidate_component_masked_dinov2_linear	1	2023-05-30	0.25	0.5	0.75	8	440	7	0.015909090909090907	5	0.011363636363636364
all_candidate_component_masked_dinov2_linear	1	2023-05-30	0.25	0.5	0.9	8	440	7	0.015909090909090907	5	0.011363636363636364
all_candidate_component_masked_dinov2_linear	1	2023-05-30	0.25	0.75	0.5	8	440	3	0.006818181818181818	3	0.006818181818181818
all_candidate_component_masked_dinov2_linear	1	2023-05-30	0.25	0.75	0.75	8	440	3	0.006818181818181818	3	0.006818181818181818
all_candidate_component_masked_dinov2_linear	1	2023-05-30	0.25	0.75	0.9	8	440	3	0.006818181818181818	3	0.006818181818181818
all_candidate_component_masked_dinov2_linear	1	2023-05-30	0.5	0.25	0.5	8	440	7	0.015909090909090907	6	0.013636363636363636
all_candidate_component_masked_dinov2_linear	1	2023-05-30	0.5	0.25	0.75	8	440	7	0.015909090909090907	6	0.013636363636363636
all_candidate_component_masked_dinov2_linear	1	2023-05-30	0.5	0.25	0.9	8	440	7	0.015909090909090907	6	0.013636363636363636
all_candidate_component_masked_dinov2_linear	1	2023-05-30	0.5	0.5	0.5	8	440	6	0.013636363636363636	5	0.011363636363636364
all_candidate_component_masked_dinov2_linear	1	2023-05-30	0.5	0.5	0.75	8	440	6	0.013636363636363636	5	0.011363636363636364
all_candidate_component_masked_dinov2_linear	1	2023-05-30	0.5	0.5	0.9	8	440	6	0.013636363636363636	5	0.011363636363636364
all_candidate_component_masked_dinov2_linear	1	2023-05-30	0.5	0.75	0.5	8	440	3	0.006818181818181818	3	0.006818181818181818
all_candidate_component_masked_dinov2_linear	1	2023-05-30	0.5	0.75	0.75	8	440	3	0.006818181818181818	3	0.006818181818181818
all_candidate_component_masked_dinov2_linear	1	2023-05-30	0.5	0.75	0.9	8	440	3	0.006818181818181818	3	0.006818181818181818
all_candidate_component_masked_dinov2_linear	1	2023-05-30	0.75	0.25	0.5	8	440	5	0.011363636363636364	4	0.00909090909090909
all_candidate_component_masked_dinov2_linear	1	2023-05-30	0.75	0.25	0.75	8	440	5	0.011363636363636364	4	0.00909090909090909
all_candidate_component_masked_dinov2_linear	1	2023-05-30	0.75	0.25	0.9	8	440	5	0.011363636363636364	4	0.00909090909090909
all_candidate_component_masked_dinov2_linear	1	2023-05-30	0.75	0.5	0.5	8	440	4	0.00909090909090909	3	0.006818181818181818
all_candidate_component_masked_dinov2_linear	1	2023-05-30	0.75	0.5	0.75	8	440	4	0.00909090909090909	3	0.006818181818181818
all_candidate_component_masked_dinov2_linear	1	2023-05-30	0.75	0.5	0.9	8	440	4	0.00909090909090909	3	0.006818181818181818
