repeat	seed	k	aggregation	stratum	images	accepted_candidates	weed_candidates	all_candidate_queue_precision	weed_truth_instances	spatial_recalled_weed_instances	queued_spatial_weed_instance_recall	role_qualified_recalled_weed_instances	queued_role_qualified_weed_instance_recall	one_to_one_spatial_matches	one_to_one_spatial_recall	one_to_one_role_qualified_matches	one_to_one_role_qualified_recall	crop_overlap_scene_numerator_0.00	crop_overlap_scene_frequency_0.00	crop_overlap_scene_numerator_0.01	crop_overlap_scene_frequency_0.01	crop_overlap_scene_numerator_0.10	crop_overlap_scene_frequency_0.10	crop_overlap_scene_numerator_0.50	crop_overlap_scene_frequency_0.50
347	2026081000	20	pooled_test	ALL	26	520	157	0.3019230769230769	1712	334	0.1950934579439252	166	0.0969626168224299	186	0.1086448598130841	126	0.0735981308411214	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	14	0.5384615384615384
348	2026081000	20	pooled_test	ALL	26	520	130	0.25	1712	340	0.1985981308411215	138	0.080607476635514	160	0.0934579439252336	98	0.0572429906542056	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	14	0.5384615384615384
349	2026081000	20	pooled_test	ALL	26	520	154	0.2961538461538461	1712	323	0.1886682242990654	174	0.1016355140186915	183	0.1068925233644859	120	0.0700934579439252	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	16	0.6153846153846154
350	2026081000	20	pooled_test	ALL	26	520	139	0.2673076923076923	1712	295	0.1723130841121495	141	0.0823598130841121	152	0.0887850467289719	104	0.0607476635514018	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	15	0.5769230769230769
351	2026081000	20	pooled_test	ALL	26	520	132	0.2538461538461538	1712	309	0.1804906542056074	141	0.0823598130841121	159	0.0928738317757009	98	0.0572429906542056	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	13	0.5
352	2026081000	20	pooled_test	ALL	26	520	138	0.2653846153846154	1712	341	0.1991822429906542	157	0.0917056074766355	174	0.1016355140186915	103	0.0601635514018691	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	15	0.5769230769230769
353	2026081000	20	pooled_test	ALL	26	520	140	0.2692307692307692	1712	283	0.165303738317757	140	0.0817757009345794	167	0.0975467289719626	108	0.0630841121495327	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	17	0.6538461538461539
354	2026081000	20	pooled_test	ALL	26	520	135	0.2596153846153846	1712	305	0.1781542056074766	143	0.0835280373831775	153	0.0893691588785046	95	0.0554906542056074	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	16	0.6153846153846154
355	2026081000	20	pooled_test	ALL	26	520	129	0.248076923076923	1712	357	0.2085280373831775	142	0.0829439252336448	166	0.0969626168224299	94	0.0549065420560747	23	0.8846153846153846	23	0.8846153846153846	23	0.8846153846153846	15	0.5769230769230769
356	2026081000	20	pooled_test	ALL	26	520	147	0.2826923076923077	1712	294	0.1717289719626168	151	0.0882009345794392	185	0.1080607476635514	114	0.0665887850467289	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	13	0.5
357	2026081000	20	pooled_test	ALL	26	520	137	0.2634615384615384	1712	337	0.1968457943925233	151	0.0882009345794392	166	0.0969626168224299	103	0.0601635514018691	23	0.8846153846153846	23	0.8846153846153846	23	0.8846153846153846	15	0.5769230769230769
358	2026081000	20	pooled_test	ALL	26	520	156	0.3	1712	360	0.2102803738317757	181	0.1057242990654205	184	0.1074766355140186	125	0.0730140186915887	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	14	0.5384615384615384
359	2026081000	20	pooled_test	ALL	26	520	132	0.2538461538461538	1712	307	0.179322429906542	152	0.0887850467289719	166	0.0969626168224299	99	0.0578271028037383	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	15	0.5769230769230769
360	2026081000	20	pooled_test	ALL	26	520	134	0.2576923076923076	1712	293	0.1711448598130841	138	0.080607476635514	157	0.0917056074766355	99	0.0578271028037383	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	16	0.6153846153846154
361	2026081000	20	pooled_test	ALL	26	520	149	0.2865384615384615	1712	348	0.2032710280373831	160	0.0934579439252336	191	0.1115654205607476	121	0.0706775700934579	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	15	0.5769230769230769
362	2026081000	20	pooled_test	ALL	26	520	144	0.2769230769230769	1712	263	0.1536214953271028	160	0.0934579439252336	174	0.1016355140186915	113	0.0660046728971962	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	14	0.5384615384615384
363	2026081000	20	pooled_test	ALL	26	520	145	0.2788461538461538	1712	303	0.1769859813084112	152	0.0887850467289719	170	0.0992990654205607	105	0.0613317757009345	15	0.5769230769230769	15	0.5769230769230769	15	0.5769230769230769	12	0.4615384615384615
364	2026081000	20	pooled_test	ALL	26	520	133	0.2557692307692307	1712	299	0.1746495327102804	136	0.0794392523364486	162	0.094626168224299	102	0.0595794392523364	18	0.6923076923076923	18	0.6923076923076923	18	0.6923076923076923	14	0.5384615384615384
365	2026081000	20	pooled_test	ALL	26	520	144	0.2769230769230769	1712	327	0.1910046728971962	164	0.0957943925233644	179	0.1045560747663551	119	0.0695093457943925	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	12	0.4615384615384615
366	2026081000	20	pooled_test	ALL	26	520	141	0.2711538461538461	1712	276	0.161214953271028	172	0.1004672897196261	170	0.0992990654205607	110	0.0642523364485981	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	15	0.5769230769230769
367	2026081000	20	pooled_test	ALL	26	520	142	0.273076923076923	1712	336	0.1962616822429906	152	0.0887850467289719	166	0.0969626168224299	109	0.0636682242990654	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	15	0.5769230769230769
368	2026081000	20	pooled_test	ALL	26	520	133	0.2557692307692307	1712	343	0.2003504672897196	168	0.0981308411214953	163	0.0952102803738317	104	0.0607476635514018	17	0.6538461538461539	17	0.6538461538461539	17	0.6538461538461539	12	0.4615384615384615
369	2026081000	20	pooled_test	ALL	26	520	146	0.2807692307692307	1712	333	0.1945093457943925	164	0.0957943925233644	178	0.1039719626168224	114	0.0665887850467289	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	9	0.3461538461538461
370	2026081000	20	pooled_test	ALL	26	520	146	0.2807692307692307	1712	299	0.1746495327102804	150	0.0876168224299065	157	0.0917056074766355	103	0.0601635514018691	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	15	0.5769230769230769
371	2026081000	20	pooled_test	ALL	26	520	157	0.3019230769230769	1712	354	0.2067757009345794	175	0.1022196261682243	176	0.102803738317757	126	0.0735981308411214	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	11	0.4230769230769231
372	2026081000	20	pooled_test	ALL	26	520	146	0.2807692307692307	1712	349	0.2038551401869159	166	0.0969626168224299	168	0.0981308411214953	112	0.0654205607476635	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	12	0.4615384615384615
373	2026081000	20	pooled_test	ALL	26	520	136	0.2615384615384615	1712	310	0.1810747663551402	149	0.0870327102803738	165	0.0963785046728972	106	0.0619158878504672	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	16	0.6153846153846154
374	2026081000	20	pooled_test	ALL	26	520	136	0.2615384615384615	1712	370	0.2161214953271028	160	0.0934579439252336	177	0.1033878504672897	108	0.0630841121495327	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	15	0.5769230769230769
375	2026081000	20	pooled_test	ALL	26	520	143	0.275	1712	283	0.165303738317757	145	0.084696261682243	163	0.0952102803738317	102	0.0595794392523364	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	17	0.6538461538461539
376	2026081000	20	pooled_test	ALL	26	520	151	0.2903846153846154	1712	303	0.1769859813084112	167	0.0975467289719626	163	0.0952102803738317	111	0.0648364485981308	23	0.8846153846153846	23	0.8846153846153846	23	0.8846153846153846	18	0.6923076923076923
377	2026081000	20	pooled_test	ALL	26	520	136	0.2615384615384615	1712	279	0.1629672897196261	142	0.0829439252336448	157	0.0917056074766355	103	0.0601635514018691	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	14	0.5384615384615384
378	2026081000	20	pooled_test	ALL	26	520	143	0.275	1712	287	0.1676401869158878	161	0.0940420560747663	161	0.0940420560747663	110	0.0642523364485981	22	0.8461538461538461	22	0.8461538461538461	21	0.8076923076923077	16	0.6153846153846154
379	2026081000	20	pooled_test	ALL	26	520	142	0.273076923076923	1712	355	0.2073598130841121	170	0.0992990654205607	172	0.1004672897196261	114	0.0665887850467289	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	12	0.4615384615384615
380	2026081000	20	pooled_test	ALL	26	520	151	0.2903846153846154	1712	320	0.1869158878504672	167	0.0975467289719626	172	0.1004672897196261	120	0.0700934579439252	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	15	0.5769230769230769
381	2026081000	20	pooled_test	ALL	26	520	143	0.275	1712	382	0.2231308411214953	178	0.1039719626168224	184	0.1074766355140186	112	0.0654205607476635	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	14	0.5384615384615384
382	2026081000	20	pooled_test	ALL	26	520	152	0.2923076923076923	1712	372	0.2172897196261682	173	0.1010514018691588	182	0.1063084112149532	123	0.0718457943925233	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	14	0.5384615384615384
383	2026081000	20	pooled_test	ALL	26	520	131	0.2519230769230769	1712	248	0.1448598130841121	139	0.0811915887850467	162	0.094626168224299	97	0.0566588785046729	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	15	0.5769230769230769
384	2026081000	20	pooled_test	ALL	26	520	137	0.2634615384615384	1712	352	0.205607476635514	173	0.1010514018691588	154	0.0899532710280373	106	0.0619158878504672	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	13	0.5
385	2026081000	20	pooled_test	ALL	26	520	138	0.2653846153846154	1712	336	0.1962616822429906	157	0.0917056074766355	178	0.1039719626168224	114	0.0665887850467289	18	0.6923076923076923	18	0.6923076923076923	18	0.6923076923076923	14	0.5384615384615384
386	2026081000	20	pooled_test	ALL	26	520	137	0.2634615384615384	1712	348	0.2032710280373831	142	0.0829439252336448	173	0.1010514018691588	107	0.0625	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	16	0.6153846153846154
387	2026081000	20	pooled_test	ALL	26	520	133	0.2557692307692307	1712	315	0.1839953271028037	150	0.0876168224299065	174	0.1016355140186915	108	0.0630841121495327	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	15	0.5769230769230769
388	2026081000	20	pooled_test	ALL	26	520	138	0.2653846153846154	1712	297	0.1734813084112149	138	0.080607476635514	174	0.1016355140186915	109	0.0636682242990654	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	13	0.5
389	2026081000	20	pooled_test	ALL	26	520	135	0.2596153846153846	1712	324	0.1892523364485981	140	0.0817757009345794	168	0.0981308411214953	107	0.0625	23	0.8846153846153846	23	0.8846153846153846	23	0.8846153846153846	15	0.5769230769230769
390	2026081000	20	pooled_test	ALL	26	520	137	0.2634615384615384	1712	294	0.1717289719626168	163	0.0952102803738317	157	0.0917056074766355	104	0.0607476635514018	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	12	0.4615384615384615
391	2026081000	20	pooled_test	ALL	26	520	144	0.2769230769230769	1712	285	0.1664719626168224	145	0.084696261682243	167	0.0975467289719626	113	0.0660046728971962	18	0.6923076923076923	18	0.6923076923076923	18	0.6923076923076923	15	0.5769230769230769
392	2026081000	20	pooled_test	ALL	26	520	134	0.2576923076923076	1712	322	0.1880841121495327	152	0.0887850467289719	161	0.0940420560747663	105	0.0613317757009345	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	17	0.6538461538461539
393	2026081000	20	pooled_test	ALL	26	520	145	0.2788461538461538	1712	258	0.1507009345794392	157	0.0917056074766355	171	0.0998831775700934	116	0.0677570093457943	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	13	0.5
394	2026081000	20	pooled_test	ALL	26	520	134	0.2576923076923076	1712	259	0.1512850467289719	153	0.0893691588785046	167	0.0975467289719626	104	0.0607476635514018	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	16	0.6153846153846154
395	2026081000	20	pooled_test	ALL	26	520	138	0.2653846153846154	1712	331	0.1933411214953271	143	0.0835280373831775	170	0.0992990654205607	104	0.0607476635514018	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	15	0.5769230769230769
396	2026081000	20	pooled_test	ALL	26	520	138	0.2653846153846154	1712	333	0.1945093457943925	144	0.0841121495327102	161	0.0940420560747663	99	0.0578271028037383	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	15	0.5769230769230769
397	2026081000	20	pooled_test	ALL	26	520	138	0.2653846153846154	1712	239	0.1396028037383177	157	0.0917056074766355	159	0.0928738317757009	106	0.0619158878504672	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	15	0.5769230769230769
398	2026081000	20	pooled_test	ALL	26	520	140	0.2692307692307692	1712	323	0.1886682242990654	165	0.0963785046728972	168	0.0981308411214953	108	0.0630841121495327	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	16	0.6153846153846154
399	2026081000	20	pooled_test	ALL	26	520	145	0.2788461538461538	1712	301	0.1758177570093458	162	0.094626168224299	165	0.0963785046728972	115	0.0671728971962616	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	14	0.5384615384615384
400	2026081000	20	pooled_test	ALL	26	520	134	0.2576923076923076	1712	341	0.1991822429906542	141	0.0823598130841121	169	0.098714953271028	100	0.058411214953271	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	17	0.6538461538461539
401	2026081000	20	pooled_test	ALL	26	520	150	0.2884615384615384	1712	350	0.2044392523364486	167	0.0975467289719626	183	0.1068925233644859	116	0.0677570093457943	23	0.8846153846153846	23	0.8846153846153846	23	0.8846153846153846	15	0.5769230769230769
402	2026081000	20	pooled_test	ALL	26	520	142	0.273076923076923	1712	372	0.2172897196261682	166	0.0969626168224299	181	0.1057242990654205	113	0.0660046728971962	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	15	0.5769230769230769
403	2026081000	20	pooled_test	ALL	26	520	135	0.2596153846153846	1712	376	0.219626168224299	163	0.0952102803738317	176	0.102803738317757	106	0.0619158878504672	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	18	0.6923076923076923
404	2026081000	20	pooled_test	ALL	26	520	130	0.25	1712	326	0.1904205607476635	142	0.0829439252336448	171	0.0998831775700934	102	0.0595794392523364	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	16	0.6153846153846154
405	2026081000	20	pooled_test	ALL	26	520	134	0.2576923076923076	1712	312	0.1822429906542056	144	0.0841121495327102	159	0.0928738317757009	101	0.0589953271028037	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	18	0.6923076923076923
406	2026081000	20	pooled_test	ALL	26	520	132	0.2538461538461538	1712	313	0.1828271028037383	141	0.0823598130841121	169	0.098714953271028	104	0.0607476635514018	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	18	0.6923076923076923
407	2026081000	20	pooled_test	ALL	26	520	130	0.25	1712	319	0.1863317757009346	145	0.084696261682243	169	0.098714953271028	104	0.0607476635514018	24	0.9230769230769232	24	0.9230769230769232	24	0.9230769230769232	15	0.5769230769230769
408	2026081000	20	pooled_test	ALL	26	520	129	0.248076923076923	1712	313	0.1828271028037383	129	0.0753504672897196	161	0.0940420560747663	96	0.0560747663551401	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	16	0.6153846153846154
409	2026081000	20	pooled_test	ALL	26	520	146	0.2807692307692307	1712	299	0.1746495327102804	154	0.0899532710280373	168	0.0981308411214953	113	0.0660046728971962	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	12	0.4615384615384615
410	2026081000	20	pooled_test	ALL	26	520	133	0.2557692307692307	1712	336	0.1962616822429906	152	0.0887850467289719	159	0.0928738317757009	101	0.0589953271028037	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	15	0.5769230769230769
411	2026081000	20	pooled_test	ALL	26	520	144	0.2769230769230769	1712	286	0.1670560747663551	155	0.0905373831775701	161	0.0940420560747663	106	0.0619158878504672	18	0.6923076923076923	18	0.6923076923076923	18	0.6923076923076923	12	0.4615384615384615
412	2026081000	20	pooled_test	ALL	26	520	133	0.2557692307692307	1712	371	0.2167056074766355	171	0.0998831775700934	164	0.0957943925233644	101	0.0589953271028037	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	16	0.6153846153846154
413	2026081000	20	pooled_test	ALL	26	520	141	0.2711538461538461	1712	295	0.1723130841121495	150	0.0876168224299065	164	0.0957943925233644	111	0.0648364485981308	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	14	0.5384615384615384
414	2026081000	20	pooled_test	ALL	26	520	138	0.2653846153846154	1712	355	0.2073598130841121	171	0.0998831775700934	167	0.0975467289719626	106	0.0619158878504672	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	14	0.5384615384615384
415	2026081000	20	pooled_test	ALL	26	520	143	0.275	1712	295	0.1723130841121495	155	0.0905373831775701	167	0.0975467289719626	107	0.0625	18	0.6923076923076923	18	0.6923076923076923	18	0.6923076923076923	15	0.5769230769230769
416	2026081000	20	pooled_test	ALL	26	520	138	0.2653846153846154	1712	292	0.1705607476635514	151	0.0882009345794392	166	0.0969626168224299	108	0.0630841121495327	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	13	0.5
417	2026081000	20	pooled_test	ALL	26	520	142	0.273076923076923	1712	367	0.2143691588785046	162	0.094626168224299	179	0.1045560747663551	106	0.0619158878504672	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	12	0.4615384615384615
418	2026081000	20	pooled_test	ALL	26	520	135	0.2596153846153846	1712	304	0.1775700934579439	151	0.0882009345794392	166	0.0969626168224299	108	0.0630841121495327	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	13	0.5
419	2026081000	20	pooled_test	ALL	26	520	128	0.2461538461538461	1712	322	0.1880841121495327	122	0.0712616822429906	164	0.0957943925233644	98	0.0572429906542056	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	15	0.5769230769230769
420	2026081000	20	pooled_test	ALL	26	520	145	0.2788461538461538	1712	344	0.2009345794392523	166	0.0969626168224299	168	0.0981308411214953	114	0.0665887850467289	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	12	0.4615384615384615
421	2026081000	20	pooled_test	ALL	26	520	145	0.2788461538461538	1712	308	0.1799065420560747	146	0.0852803738317757	172	0.1004672897196261	107	0.0625	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	16	0.6153846153846154
422	2026081000	20	pooled_test	ALL	26	520	146	0.2807692307692307	1712	322	0.1880841121495327	151	0.0882009345794392	169	0.098714953271028	110	0.0642523364485981	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	15	0.5769230769230769
423	2026081000	20	pooled_test	ALL	26	520	139	0.2673076923076923	1712	320	0.1869158878504672	157	0.0917056074766355	173	0.1010514018691588	111	0.0648364485981308	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	15	0.5769230769230769
424	2026081000	20	pooled_test	ALL	26	520	129	0.248076923076923	1712	250	0.1460280373831775	132	0.0771028037383177	165	0.0963785046728972	98	0.0572429906542056	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	16	0.6153846153846154
425	2026081000	20	pooled_test	ALL	26	520	153	0.2942307692307692	1712	332	0.1939252336448598	160	0.0934579439252336	183	0.1068925233644859	116	0.0677570093457943	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	14	0.5384615384615384
426	2026081000	20	pooled_test	ALL	26	520	141	0.2711538461538461	1712	326	0.1904205607476635	145	0.084696261682243	172	0.1004672897196261	105	0.0613317757009345	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	17	0.6538461538461539
427	2026081000	20	pooled_test	ALL	26	520	136	0.2615384615384615	1712	360	0.2102803738317757	163	0.0952102803738317	173	0.1010514018691588	110	0.0642523364485981	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	15	0.5769230769230769
428	2026081000	20	pooled_test	ALL	26	520	135	0.2596153846153846	1712	300	0.175233644859813	143	0.0835280373831775	169	0.098714953271028	104	0.0607476635514018	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	16	0.6153846153846154
429	2026081000	20	pooled_test	ALL	26	520	129	0.248076923076923	1712	353	0.2061915887850467	146	0.0852803738317757	170	0.0992990654205607	93	0.054322429906542	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	13	0.5
430	2026081000	20	pooled_test	ALL	26	520	132	0.2538461538461538	1712	315	0.1839953271028037	152	0.0887850467289719	178	0.1039719626168224	105	0.0613317757009345	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	15	0.5769230769230769
431	2026081000	20	pooled_test	ALL	26	520	134	0.2576923076923076	1712	354	0.2067757009345794	151	0.0882009345794392	174	0.1016355140186915	108	0.0630841121495327	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	15	0.5769230769230769
432	2026081000	20	pooled_test	ALL	26	520	143	0.275	1712	297	0.1734813084112149	152	0.0887850467289719	171	0.0998831775700934	108	0.0630841121495327	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	17	0.6538461538461539
433	2026081000	20	pooled_test	ALL	26	520	142	0.273076923076923	1712	289	0.1688084112149532	148	0.0864485981308411	165	0.0963785046728972	108	0.0630841121495327	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	16	0.6153846153846154
434	2026081000	20	pooled_test	ALL	26	520	132	0.2538461538461538	1712	281	0.1641355140186916	146	0.0852803738317757	156	0.0911214953271028	99	0.0578271028037383	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	16	0.6153846153846154
435	2026081000	20	pooled_test	ALL	26	520	140	0.2692307692307692	1712	301	0.1758177570093458	140	0.0817757009345794	167	0.0975467289719626	107	0.0625	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	15	0.5769230769230769
436	2026081000	20	pooled_test	ALL	26	520	135	0.2596153846153846	1712	344	0.2009345794392523	153	0.0893691588785046	168	0.0981308411214953	106	0.0619158878504672	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	14	0.5384615384615384
437	2026081000	20	pooled_test	ALL	26	520	148	0.2846153846153846	1712	337	0.1968457943925233	187	0.1092289719626168	166	0.0969626168224299	113	0.0660046728971962	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	16	0.6153846153846154
438	2026081000	20	pooled_test	ALL	26	520	137	0.2634615384615384	1712	341	0.1991822429906542	156	0.0911214953271028	156	0.0911214953271028	105	0.0613317757009345	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	16	0.6153846153846154
439	2026081000	20	pooled_test	ALL	26	520	144	0.2769230769230769	1712	350	0.2044392523364486	163	0.0952102803738317	175	0.1022196261682243	114	0.0665887850467289	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	15	0.5769230769230769
440	2026081000	20	pooled_test	ALL	26	520	148	0.2846153846153846	1712	301	0.1758177570093458	151	0.0882009345794392	166	0.0969626168224299	112	0.0654205607476635	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	13	0.5
441	2026081000	20	pooled_test	ALL	26	520	135	0.2596153846153846	1712	345	0.201518691588785	147	0.0858644859813084	162	0.094626168224299	101	0.0589953271028037	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	14	0.5384615384615384
442	2026081000	20	pooled_test	ALL	26	520	138	0.2653846153846154	1712	332	0.1939252336448598	159	0.0928738317757009	169	0.098714953271028	103	0.0601635514018691	23	0.8846153846153846	23	0.8846153846153846	23	0.8846153846153846	15	0.5769230769230769
443	2026081000	20	pooled_test	ALL	26	520	137	0.2634615384615384	1712	337	0.1968457943925233	141	0.0823598130841121	168	0.0981308411214953	100	0.058411214953271	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	12	0.4615384615384615
444	2026081000	20	pooled_test	ALL	26	520	139	0.2673076923076923	1712	285	0.1664719626168224	180	0.1051401869158878	179	0.1045560747663551	113	0.0660046728971962	18	0.6923076923076923	18	0.6923076923076923	18	0.6923076923076923	13	0.5
