model	seed	file	date	weed_instances	accepted_candidates	eligible_candidates	spatial_recalled	set_coverage_recalled	one_to_one_recalled	candidate_precision	spatial_recall	set_coverage_recall	one_to_one_recall	crop_exposure_at_0.00	crop_exposure_at_0.01	crop_exposure_at_0.10	AR100_IoU_0.50	AR20_IoU_0.50	AR100_IoU_0.55	AR20_IoU_0.55	AR100_IoU_0.60	AR20_IoU_0.60	AR100_IoU_0.65	AR20_IoU_0.65	AR100_IoU_0.70	AR20_IoU_0.70	AR100_IoU_0.75	AR20_IoU_0.75	AR100_IoU_0.80	AR20_IoU_0.80	AR100_IoU_0.85	AR20_IoU_0.85	AR100_IoU_0.90	AR20_IoU_0.90	AR100_IoU_0.95	AR20_IoU_0.95
Mask R-CNN--ResNet50-FPN-v2	20260821	2023-05-25_0685	2023-05-25	114	20	17	14	14	14	0.85	0.12280701754385964	0.12280701754385964	0.12280701754385964	0	0	0	0.11403508771929824	0.07894736842105263	0.06140350877192982	0.043859649122807015	0.03508771929824561	0.017543859649122806	0.017543859649122806	0.008771929824561403	0.017543859649122806	0.008771929824561403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260821	2023-06-06_0667	2023-06-06	95	20	20	21	21	20	1.0	0.22105263157894736	0.22105263157894736	0.21052631578947367	0	0	0	0.5894736842105263	0.21052631578947367	0.5368421052631579	0.2	0.4842105263157895	0.2	0.42105263157894735	0.2	0.3473684210526316	0.17894736842105263	0.2736842105263158	0.17894736842105263	0.17894736842105263	0.12631578947368421	0.021052631578947368	0.010526315789473684	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260821	2023-05-30_0652	2023-05-30	55	20	20	21	21	19	1.0	0.38181818181818183	0.38181818181818183	0.34545454545454546	0	0	0	0.4727272727272727	0.3090909090909091	0.4	0.2727272727272727	0.3090909090909091	0.2	0.23636363636363636	0.18181818181818182	0.16363636363636364	0.12727272727272726	0.10909090909090909	0.09090909090909091	0.01818181818181818	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260821	2023-05-25_0681	2023-05-25	69	20	12	13	12	12	0.6	0.18840579710144928	0.17391304347826086	0.17391304347826086	1	1	1	0.18840579710144928	0.13043478260869565	0.13043478260869565	0.07246376811594203	0.08695652173913043	0.028985507246376812	0.057971014492753624	0.028985507246376812	0.014492753623188406	0.014492753623188406	0.014492753623188406	0.014492753623188406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260821	2023-06-15_0169	2023-06-15	80	20	20	12	12	12	1.0	0.15	0.15	0.15	0	0	0	0.2375	0.125	0.15	0.1	0.1375	0.0875	0.0875	0.0625	0.0875	0.0625	0.05	0.0375	0.025	0.0125	0.0125	0.0125	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260821	2023-06-06_0176	2023-06-06	150	20	20	21	21	20	1.0	0.14	0.14	0.13333333333333333	1	1	0	0.20666666666666667	0.12	0.14666666666666667	0.09333333333333334	0.1	0.07333333333333333	0.07333333333333333	0.06666666666666667	0.06	0.05333333333333334	0.02666666666666667	0.02666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260821	2023-05-30_0099	2023-05-30	52	20	18	14	13	13	0.9	0.2692307692307692	0.25	0.25	0	0	0	0.36538461538461536	0.21153846153846154	0.2692307692307692	0.15384615384615385	0.09615384615384616	0.057692307692307696	0.057692307692307696	0.038461538461538464	0.019230769230769232	0.0	0.019230769230769232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260821	2023-05-25_0170	2023-05-25	16	20	2	4	2	2	0.1	0.25	0.125	0.125	0	0	0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260821	2023-06-06_0161	2023-06-06	101	20	20	23	23	20	1.0	0.22772277227722773	0.22772277227722773	0.19801980198019803	0	0	0	0.3564356435643564	0.18811881188118812	0.25742574257425743	0.13861386138613863	0.1782178217821782	0.09900990099009901	0.10891089108910891	0.06930693069306931	0.0594059405940594	0.039603960396039604	0.0297029702970297	0.0297029702970297	0.009900990099009901	0.009900990099009901	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260821	2023-05-30_0044	2023-05-30	46	20	16	14	13	13	0.8	0.30434782608695654	0.2826086956521739	0.2826086956521739	0	0	0	0.2391304347826087	0.17391304347826086	0.1956521739130435	0.17391304347826086	0.13043478260869565	0.10869565217391304	0.043478260869565216	0.043478260869565216	0.021739130434782608	0.021739130434782608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260821	2023-05-25_0114	2023-05-25	17	20	10	6	6	6	0.5	0.35294117647058826	0.35294117647058826	0.35294117647058826	0	0	0	0.35294117647058826	0.29411764705882354	0.23529411764705882	0.23529411764705882	0.11764705882352941	0.11764705882352941	0.058823529411764705	0.058823529411764705	0.058823529411764705	0.058823529411764705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260821	2023-06-06_0231	2023-06-06	65	20	19	23	20	19	0.95	0.35384615384615387	0.3076923076923077	0.2923076923076923	1	1	1	0.5230769230769231	0.24615384615384617	0.36923076923076925	0.2	0.26153846153846155	0.18461538461538463	0.18461538461538463	0.16923076923076924	0.15384615384615385	0.15384615384615385	0.1076923076923077	0.1076923076923077	0.07692307692307693	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260821	2023-05-30_0114	2023-05-30	35	20	15	16	15	14	0.75	0.45714285714285713	0.42857142857142855	0.4	0	0	0	0.34285714285714286	0.3142857142857143	0.2571428571428571	0.22857142857142856	0.11428571428571428	0.11428571428571428	0.11428571428571428	0.11428571428571428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260821	2023-05-25_0183	2023-05-25	9	20	4	3	3	3	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	0	0	0	0.2222222222222222	0.2222222222222222	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260821	2023-06-06_0166	2023-06-06	76	20	20	18	18	17	1.0	0.23684210526315788	0.23684210526315788	0.2236842105263158	0	0	0	0.2236842105263158	0.11842105263157894	0.15789473684210525	0.07894736842105263	0.05263157894736842	0.02631578947368421	0.039473684210526314	0.02631578947368421	0.02631578947368421	0.02631578947368421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260821	2023-05-30_0039	2023-05-30	43	20	11	14	9	8	0.55	0.32558139534883723	0.20930232558139536	0.18604651162790697	0	0	0	0.09302325581395349	0.06976744186046512	0.06976744186046512	0.046511627906976744	0.06976744186046512	0.046511627906976744	0.046511627906976744	0.023255813953488372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260821	2023-05-25_0109	2023-05-25	17	20	2	4	2	2	0.1	0.23529411764705882	0.11764705882352941	0.11764705882352941	1	1	1	0.058823529411764705	0.058823529411764705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260822	2023-06-15_0735	2023-06-15	74	20	20	14	14	14	1.0	0.1891891891891892	0.1891891891891892	0.1891891891891892	0	0	0	0.33783783783783783	0.1891891891891892	0.28378378378378377	0.1891891891891892	0.28378378378378377	0.1891891891891892	0.1891891891891892	0.16216216216216217	0.17567567567567569	0.14864864864864866	0.0945945945945946	0.08108108108108109	0.06756756756756757	0.06756756756756757	0.013513513513513514	0.013513513513513514	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260822	2023-06-06_0736	2023-06-06	69	20	19	20	19	19	0.95	0.2898550724637681	0.2753623188405797	0.2753623188405797	1	1	1	0.7971014492753623	0.2898550724637681	0.7246376811594203	0.2898550724637681	0.6956521739130435	0.2898550724637681	0.6231884057971014	0.2898550724637681	0.5362318840579711	0.2898550724637681	0.42028985507246375	0.2463768115942029	0.2318840579710145	0.15942028985507245	0.08695652173913043	0.043478260869565216	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260822	2023-05-30_0720	2023-05-30	49	20	19	20	19	19	0.95	0.40816326530612246	0.3877551020408163	0.3877551020408163	0	0	0	0.673469387755102	0.3673469387755102	0.5714285714285714	0.3469387755102041	0.4897959183673469	0.3469387755102041	0.3673469387755102	0.2857142857142857	0.2653061224489796	0.20408163265306123	0.14285714285714285	0.10204081632653061	0.04081632653061224	0.04081632653061224	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260822	2023-05-25_0750	2023-05-25	74	20	13	13	11	11	0.65	0.17567567567567569	0.14864864864864866	0.14864864864864866	0	0	0	0.12162162162162163	0.12162162162162163	0.0945945945945946	0.06756756756756757	0.06756756756756757	0.04054054054054054	0.04054054054054054	0.013513513513513514	0.013513513513513514	0.0	0.013513513513513514	0.0	0.013513513513513514	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260822	2023-06-06_0770	2023-06-06	74	20	19	21	20	19	0.95	0.28378378378378377	0.2702702702702703	0.25675675675675674	1	1	1	0.7297297297297297	0.2702702702702703	0.6756756756756757	0.25675675675675674	0.6351351351351351	0.25675675675675674	0.5945945945945946	0.25675675675675674	0.5675675675675675	0.25675675675675674	0.43243243243243246	0.22972972972972974	0.3108108108108108	0.1891891891891892	0.10810810810810811	0.08108108108108109	0.013513513513513514	0.013513513513513514	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260822	2023-05-30_0750	2023-05-30	67	20	20	20	20	20	1.0	0.29850746268656714	0.29850746268656714	0.29850746268656714	0	0	0	0.7014925373134329	0.29850746268656714	0.6268656716417911	0.29850746268656714	0.5671641791044776	0.2835820895522388	0.43283582089552236	0.2537313432835821	0.2835820895522388	0.16417910447761194	0.14925373134328357	0.1044776119402985	0.04477611940298507	0.029850746268656716	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260822	2023-05-25_0786	2023-05-25	76	20	14	19	13	13	0.7	0.25	0.17105263157894737	0.17105263157894737	1	1	0	0.15789473684210525	0.10526315789473684	0.13157894736842105	0.07894736842105263	0.10526315789473684	0.05263157894736842	0.06578947368421052	0.05263157894736842	0.02631578947368421	0.013157894736842105	0.013157894736842105	0.013157894736842105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260822	2023-06-06_0670	2023-06-06	96	20	20	22	22	20	1.0	0.22916666666666666	0.22916666666666666	0.20833333333333334	0	0	0	0.5416666666666666	0.1875	0.53125	0.1875	0.4583333333333333	0.1875	0.4270833333333333	0.1875	0.3541666666666667	0.16666666666666666	0.22916666666666666	0.13541666666666666	0.15625	0.08333333333333333	0.03125	0.010416666666666666	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260822	2023-05-30_0649	2023-05-30	93	20	20	22	22	20	1.0	0.23655913978494625	0.23655913978494625	0.21505376344086022	0	0	0	0.5591397849462365	0.1935483870967742	0.5161290322580645	0.1935483870967742	0.3870967741935484	0.17204301075268819	0.3010752688172043	0.11827956989247312	0.17204301075268819	0.07526881720430108	0.06451612903225806	0.043010752688172046	0.021505376344086023	0.021505376344086023	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260822	2023-05-25_0685	2023-05-25	114	20	14	17	14	12	0.7	0.14912280701754385	0.12280701754385964	0.10526315789473684	0	0	0	0.14035087719298245	0.07894736842105263	0.06140350877192982	0.06140350877192982	0.05263157894736842	0.05263157894736842	0.03508771929824561	0.03508771929824561	0.017543859649122806	0.017543859649122806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260822	2023-06-06_0667	2023-06-06	95	20	20	20	20	20	1.0	0.21052631578947367	0.21052631578947367	0.21052631578947367	0	0	0	0.7052631578947368	0.21052631578947367	0.6526315789473685	0.21052631578947367	0.5263157894736842	0.21052631578947367	0.4631578947368421	0.21052631578947367	0.3894736842105263	0.2	0.29473684210526313	0.16842105263157894	0.1368421052631579	0.09473684210526316	0.031578947368421054	0.010526315789473684	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260822	2023-05-30_0652	2023-05-30	55	20	19	20	19	19	0.95	0.36363636363636365	0.34545454545454546	0.34545454545454546	0	0	0	0.5272727272727272	0.34545454545454546	0.4727272727272727	0.32727272727272727	0.34545454545454546	0.2545454545454545	0.21818181818181817	0.16363636363636364	0.14545454545454545	0.12727272727272726	0.03636363636363636	0.01818181818181818	0.03636363636363636	0.01818181818181818	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260822	2023-05-25_0681	2023-05-25	69	20	12	15	11	11	0.6	0.21739130434782608	0.15942028985507245	0.15942028985507245	1	1	1	0.18840579710144928	0.14492753623188406	0.14492753623188406	0.10144927536231885	0.10144927536231885	0.07246376811594203	0.043478260869565216	0.028985507246376812	0.014492753623188406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260822	2023-06-15_0169	2023-06-15	80	20	20	10	10	10	1.0	0.125	0.125	0.125	0	0	0	0.2625	0.125	0.2625	0.125	0.15	0.075	0.1125	0.0625	0.1125	0.0625	0.1	0.0625	0.075	0.0625	0.0125	0.0125	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260822	2023-06-06_0176	2023-06-06	150	20	20	20	20	20	1.0	0.13333333333333333	0.13333333333333333	0.13333333333333333	1	0	0	0.28	0.12666666666666668	0.18	0.09333333333333334	0.12666666666666668	0.08666666666666667	0.06666666666666667	0.05333333333333334	0.05333333333333334	0.04	0.02666666666666667	0.013333333333333334	0.006666666666666667	0.006666666666666667	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260822	2023-05-30_0099	2023-05-30	52	20	18	16	16	16	0.9	0.3076923076923077	0.3076923076923077	0.3076923076923077	0	0	0	0.4807692307692308	0.25	0.3269230769230769	0.23076923076923078	0.21153846153846154	0.1346153846153846	0.038461538461538464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260822	2023-05-25_0170	2023-05-25	16	20	2	4	2	2	0.1	0.25	0.125	0.125	1	1	1	0.125	0.125	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260822	2023-06-06_0161	2023-06-06	101	20	20	23	23	20	1.0	0.22772277227722773	0.22772277227722773	0.19801980198019803	0	0	0	0.4158415841584158	0.16831683168316833	0.3069306930693069	0.1485148514851485	0.22772277227722773	0.12871287128712872	0.1188118811881188	0.06930693069306931	0.06930693069306931	0.04950495049504951	0.0594059405940594	0.039603960396039604	0.009900990099009901	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260822	2023-05-30_0044	2023-05-30	46	20	14	18	14	14	0.7	0.391304347826087	0.30434782608695654	0.30434782608695654	0	0	0	0.391304347826087	0.2608695652173913	0.30434782608695654	0.21739130434782608	0.1956521739130435	0.15217391304347827	0.08695652173913043	0.08695652173913043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260822	2023-05-25_0114	2023-05-25	17	20	10	6	6	6	0.5	0.35294117647058826	0.35294117647058826	0.35294117647058826	1	1	1	0.35294117647058826	0.29411764705882354	0.23529411764705882	0.23529411764705882	0.058823529411764705	0.058823529411764705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260822	2023-06-06_0231	2023-06-06	65	20	20	21	21	20	1.0	0.3230769230769231	0.3230769230769231	0.3076923076923077	0	0	0	0.5846153846153846	0.27692307692307694	0.4	0.2153846153846154	0.26153846153846155	0.18461538461538463	0.2	0.16923076923076924	0.15384615384615385	0.15384615384615385	0.1076923076923077	0.1076923076923077	0.015384615384615385	0.015384615384615385	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260822	2023-05-30_0114	2023-05-30	35	20	15	16	13	13	0.75	0.45714285714285713	0.37142857142857144	0.37142857142857144	0	0	0	0.34285714285714286	0.3142857142857143	0.2571428571428571	0.22857142857142856	0.2	0.2	0.11428571428571428	0.11428571428571428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260822	2023-05-25_0183	2023-05-25	9	20	4	3	2	2	0.2	0.3333333333333333	0.2222222222222222	0.2222222222222222	0	0	0	0.2222222222222222	0.2222222222222222	0.2222222222222222	0.2222222222222222	0.1111111111111111	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260822	2023-06-06_0166	2023-06-06	76	20	19	19	18	18	0.95	0.25	0.23684210526315788	0.23684210526315788	0	0	0	0.21052631578947367	0.11842105263157894	0.13157894736842105	0.07894736842105263	0.07894736842105263	0.05263157894736842	0.05263157894736842	0.039473684210526314	0.039473684210526314	0.02631578947368421	0.02631578947368421	0.013157894736842105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260822	2023-05-30_0039	2023-05-30	43	20	9	14	8	8	0.45	0.32558139534883723	0.18604651162790697	0.18604651162790697	0	0	0	0.20930232558139536	0.11627906976744186	0.13953488372093023	0.09302325581395349	0.046511627906976744	0.023255813953488372	0.046511627906976744	0.023255813953488372	0.046511627906976744	0.023255813953488372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260822	2023-05-25_0109	2023-05-25	17	20	2	1	1	1	0.1	0.058823529411764705	0.058823529411764705	0.058823529411764705	1	1	1	0.058823529411764705	0.058823529411764705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
