variant	global_N	images	weed_instances	accepted_candidates	mean_candidates_per_image	all_candidate_precision	many_to_one_spatial_recall	many_to_one_role_qualified_recall	one_to_one_role_qualified_recall	crop_overlap_scene_frequency
commissioned_T070_A032	384	26	1712	384	14.76923076923077	0.609375	0.2587616822429907	0.1530373831775701	0.11156542056074767	0.8846153846153846
original_T095_A032	385	26	1712	385	14.807692307692308	0.6961038961038961	0.18457943925233644	0.11740654205607477	0.09462616822429906	0.8461538461538461
commissioned_T070_A032	385	26	1712	385	14.807692307692308	0.6077922077922078	0.2587616822429907	0.1530373831775701	0.11156542056074767	0.8846153846153846
original_T095_A032	386	26	1712	386	14.846153846153847	0.6968911917098446	0.18457943925233644	0.11740654205607477	0.09462616822429906	0.8461538461538461
commissioned_T070_A032	386	26	1712	386	14.846153846153847	0.6088082901554405	0.25934579439252337	0.1536214953271028	0.11214953271028037	0.8846153846153846
original_T095_A032	387	26	1712	387	14.884615384615385	0.6976744186046512	0.18516355140186916	0.11799065420560748	0.09521028037383178	0.8461538461538461
commissioned_T070_A032	387	26	1712	387	14.884615384615385	0.6072351421188631	0.25934579439252337	0.1536214953271028	0.11214953271028037	0.8846153846153846
original_T095_A032	388	26	1712	388	14.923076923076923	0.6958762886597938	0.18516355140186916	0.11799065420560748	0.09521028037383178	0.8461538461538461
commissioned_T070_A032	388	26	1712	388	14.923076923076923	0.6056701030927835	0.25934579439252337	0.1536214953271028	0.11214953271028037	0.8846153846153846
original_T095_A032	389	26	1712	389	14.961538461538462	0.6966580976863753	0.18574766355140188	0.1185747663551402	0.09579439252336448	0.8461538461538461
commissioned_T070_A032	389	26	1712	389	14.961538461538462	0.6041131105398457	0.25992990654205606	0.1536214953271028	0.11214953271028037	0.8846153846153846
original_T095_A032	390	26	1712	390	15.0	0.6948717948717948	0.18574766355140188	0.1185747663551402	0.09579439252336448	0.8461538461538461
commissioned_T070_A032	390	26	1712	390	15.0	0.6025641025641025	0.25992990654205606	0.1536214953271028	0.11214953271028037	0.8846153846153846
original_T095_A032	391	26	1712	391	15.038461538461538	0.6930946291560103	0.18574766355140188	0.1185747663551402	0.09579439252336448	0.8461538461538461
commissioned_T070_A032	391	26	1712	391	15.038461538461538	0.6010230179028133	0.2605140186915888	0.1536214953271028	0.11214953271028037	0.8846153846153846
original_T095_A032	392	26	1712	392	15.076923076923077	0.6938775510204082	0.18574766355140188	0.1185747663551402	0.09579439252336448	0.8461538461538461
commissioned_T070_A032	392	26	1712	392	15.076923076923077	0.5994897959183674	0.2610981308411215	0.1536214953271028	0.11214953271028037	0.8846153846153846
original_T095_A032	393	26	1712	393	15.115384615384615	0.6946564885496184	0.1863317757009346	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	393	26	1712	393	15.115384615384615	0.5979643765903307	0.2610981308411215	0.1536214953271028	0.11214953271028037	0.8846153846153846
original_T095_A032	394	26	1712	394	15.153846153846153	0.6928934010152284	0.1863317757009346	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	394	26	1712	394	15.153846153846153	0.5964467005076142	0.2610981308411215	0.1536214953271028	0.11214953271028037	0.8846153846153846
original_T095_A032	395	26	1712	395	15.192307692307692	0.6911392405063291	0.1863317757009346	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	395	26	1712	395	15.192307692307692	0.5974683544303797	0.2610981308411215	0.1536214953271028	0.11214953271028037	0.8846153846153846
original_T095_A032	396	26	1712	396	15.23076923076923	0.6893939393939394	0.1863317757009346	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	396	26	1712	396	15.23076923076923	0.5984848484848485	0.2616822429906542	0.1542056074766355	0.11273364485981309	0.8846153846153846
original_T095_A032	397	26	1712	397	15.26923076923077	0.6876574307304786	0.1863317757009346	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	397	26	1712	397	15.26923076923077	0.5969773299748111	0.2616822429906542	0.1542056074766355	0.11273364485981309	0.8846153846153846
original_T095_A032	398	26	1712	398	15.307692307692308	0.6859296482412061	0.1863317757009346	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	398	26	1712	398	15.307692307692308	0.5954773869346733	0.2616822429906542	0.1542056074766355	0.11273364485981309	0.8846153846153846
original_T095_A032	399	26	1712	399	15.346153846153847	0.6867167919799498	0.1863317757009346	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	399	26	1712	399	15.346153846153847	0.5939849624060151	0.2616822429906542	0.1542056074766355	0.11273364485981309	0.8846153846153846
original_T095_A032	400	26	1712	400	15.384615384615385	0.685	0.1863317757009346	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	400	26	1712	400	15.384615384615385	0.5925	0.2616822429906542	0.1542056074766355	0.11273364485981309	0.8846153846153846
original_T095_A032	401	26	1712	401	15.423076923076923	0.683291770573566	0.1863317757009346	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	401	26	1712	401	15.423076923076923	0.5935162094763092	0.2622663551401869	0.15478971962616822	0.1133177570093458	0.8846153846153846
original_T095_A032	402	26	1712	402	15.461538461538462	0.681592039800995	0.1863317757009346	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	402	26	1712	402	15.461538461538462	0.5920398009950248	0.2622663551401869	0.15478971962616822	0.1133177570093458	0.8846153846153846
original_T095_A032	403	26	1712	403	15.5	0.6799007444168734	0.1863317757009346	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	403	26	1712	403	15.5	0.5905707196029777	0.2622663551401869	0.15478971962616822	0.1133177570093458	0.8846153846153846
original_T095_A032	404	26	1712	404	15.538461538461538	0.6782178217821783	0.18691588785046728	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	404	26	1712	404	15.538461538461538	0.5915841584158416	0.2628504672897196	0.15537383177570094	0.11390186915887851	0.8846153846153846
original_T095_A032	405	26	1712	405	15.576923076923077	0.6765432098765433	0.18691588785046728	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	405	26	1712	405	15.576923076923077	0.5901234567901235	0.2628504672897196	0.15537383177570094	0.11390186915887851	0.8846153846153846
original_T095_A032	406	26	1712	406	15.615384615384615	0.6748768472906403	0.18691588785046728	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	406	26	1712	406	15.615384615384615	0.5886699507389163	0.2628504672897196	0.15537383177570094	0.11390186915887851	0.8846153846153846
original_T095_A032	407	26	1712	407	15.653846153846153	0.6732186732186732	0.18691588785046728	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	407	26	1712	407	15.653846153846153	0.5896805896805897	0.26343457943925236	0.15595794392523366	0.11448598130841121	0.8846153846153846
original_T095_A032	408	26	1712	408	15.692307692307692	0.6715686274509803	0.18691588785046728	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	408	26	1712	408	15.692307692307692	0.5882352941176471	0.26343457943925236	0.15595794392523366	0.11448598130841121	0.8846153846153846
original_T095_A032	409	26	1712	409	15.73076923076923	0.6699266503667481	0.18691588785046728	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	409	26	1712	409	15.73076923076923	0.589242053789731	0.26343457943925236	0.15595794392523366	0.11448598130841121	0.8846153846153846
original_T095_A032	410	26	1712	410	15.76923076923077	0.6682926829268293	0.18691588785046728	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	410	26	1712	410	15.76923076923077	0.5878048780487805	0.26401869158878505	0.15595794392523366	0.11448598130841121	0.8846153846153846
original_T095_A032	411	26	1712	411	15.807692307692308	0.6666666666666666	0.18691588785046728	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	411	26	1712	411	15.807692307692308	0.5888077858880778	0.26460280373831774	0.15654205607476634	0.11507009345794393	0.8846153846153846
original_T095_A032	412	26	1712	412	15.846153846153847	0.6650485436893204	0.18691588785046728	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	412	26	1712	412	15.846153846153847	0.587378640776699	0.26460280373831774	0.15654205607476634	0.11507009345794393	0.8846153846153846
original_T095_A032	413	26	1712	413	15.884615384615385	0.6634382566585957	0.18691588785046728	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	413	26	1712	413	15.884615384615385	0.585956416464891	0.2651869158878505	0.15654205607476634	0.11507009345794393	0.8846153846153846
original_T095_A032	414	26	1712	414	15.923076923076923	0.6618357487922706	0.18691588785046728	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	414	26	1712	414	15.923076923076923	0.5845410628019324	0.2651869158878505	0.15654205607476634	0.11507009345794393	0.8846153846153846
original_T095_A032	415	26	1712	415	15.961538461538462	0.6602409638554216	0.18691588785046728	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	415	26	1712	415	15.961538461538462	0.5831325301204819	0.2651869158878505	0.15654205607476634	0.11507009345794393	0.8846153846153846
original_T095_A032	416	26	1712	416	16.0	0.6586538461538461	0.18691588785046728	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	416	26	1712	416	16.0	0.5817307692307693	0.2651869158878505	0.15654205607476634	0.11507009345794393	0.8846153846153846
original_T095_A032	417	26	1712	417	16.03846153846154	0.657074340527578	0.18691588785046728	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	417	26	1712	417	16.03846153846154	0.580335731414868	0.2657710280373832	0.15654205607476634	0.11507009345794393	0.8846153846153846
original_T095_A032	418	26	1712	418	16.076923076923077	0.6555023923444976	0.18691588785046728	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	418	26	1712	418	16.076923076923077	0.5789473684210527	0.2657710280373832	0.15654205607476634	0.11507009345794393	0.8846153846153846
original_T095_A032	419	26	1712	419	16.115384615384617	0.6539379474940334	0.18691588785046728	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	419	26	1712	419	16.115384615384617	0.5775656324582339	0.2657710280373832	0.15654205607476634	0.11507009345794393	0.8846153846153846
original_T095_A032	420	26	1712	420	16.153846153846153	0.6523809523809524	0.18691588785046728	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	420	26	1712	420	16.153846153846153	0.5761904761904761	0.2657710280373832	0.15654205607476634	0.11507009345794393	0.8846153846153846
original_T095_A032	421	26	1712	421	16.192307692307693	0.6508313539192399	0.18691588785046728	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	421	26	1712	421	16.192307692307693	0.5748218527315915	0.26635514018691586	0.15654205607476634	0.11507009345794393	0.8846153846153846
original_T095_A032	422	26	1712	422	16.23076923076923	0.6492890995260664	0.18691588785046728	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	422	26	1712	422	16.23076923076923	0.5758293838862559	0.2669392523364486	0.15712616822429906	0.11565420560747663	0.8846153846153846
original_T095_A032	423	26	1712	423	16.26923076923077	0.6477541371158393	0.18691588785046728	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	423	26	1712	423	16.26923076923077	0.574468085106383	0.2675233644859813	0.15712616822429906	0.11565420560747663	0.8846153846153846
original_T095_A032	424	26	1712	424	16.307692307692307	0.6462264150943396	0.18691588785046728	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	424	26	1712	424	16.307692307692307	0.5731132075471698	0.2675233644859813	0.15712616822429906	0.11565420560747663	0.8846153846153846
original_T095_A032	425	26	1712	425	16.346153846153847	0.6447058823529411	0.18691588785046728	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	425	26	1712	425	16.346153846153847	0.571764705882353	0.26810747663551404	0.15712616822429906	0.11565420560747663	0.8846153846153846
original_T095_A032	426	26	1712	426	16.384615384615383	0.6431924882629108	0.18691588785046728	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	426	26	1712	426	16.384615384615383	0.5704225352112676	0.26810747663551404	0.15712616822429906	0.11565420560747663	0.8846153846153846
original_T095_A032	427	26	1712	427	16.423076923076923	0.6416861826697893	0.18691588785046728	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	427	26	1712	427	16.423076923076923	0.5690866510538641	0.26810747663551404	0.15712616822429906	0.11565420560747663	0.8846153846153846
original_T095_A032	428	26	1712	428	16.46153846153846	0.6401869158878505	0.18691588785046728	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	428	26	1712	428	16.46153846153846	0.5700934579439252	0.26869158878504673	0.15771028037383178	0.11623831775700935	0.8846153846153846
original_T095_A032	429	26	1712	429	16.5	0.6386946386946387	0.18691588785046728	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	429	26	1712	429	16.5	0.5687645687645687	0.26869158878504673	0.15771028037383178	0.11623831775700935	0.8846153846153846
original_T095_A032	430	26	1712	430	16.53846153846154	0.6372093023255814	0.18691588785046728	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	430	26	1712	430	16.53846153846154	0.5674418604651162	0.26869158878504673	0.15771028037383178	0.11623831775700935	0.8846153846153846
original_T095_A032	431	26	1712	431	16.576923076923077	0.6357308584686775	0.18691588785046728	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	431	26	1712	431	16.576923076923077	0.5661252900232019	0.26869158878504673	0.15771028037383178	0.11623831775700935	0.8846153846153846
original_T095_A032	432	26	1712	432	16.615384615384617	0.6342592592592593	0.18691588785046728	0.1191588785046729	0.0963785046728972	0.8461538461538461
commissioned_T070_A032	432	26	1712	432	16.615384615384617	0.5648148148148148	0.26869158878504673	0.15771028037383178	0.11623831775700935	0.8846153846153846
original_T095_A032	433	26	1712	433	16.653846153846153	0.6351039260969977	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	433	26	1712	433	16.653846153846153	0.5635103926096998	0.26869158878504673	0.15771028037383178	0.11623831775700935	0.8846153846153846
original_T095_A032	434	26	1712	434	16.692307692307693	0.6336405529953917	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	434	26	1712	434	16.692307692307693	0.5622119815668203	0.26869158878504673	0.15771028037383178	0.11623831775700935	0.8846153846153846
original_T095_A032	435	26	1712	435	16.73076923076923	0.632183908045977	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	435	26	1712	435	16.73076923076923	0.5609195402298851	0.26869158878504673	0.15771028037383178	0.11623831775700935	0.8846153846153846
original_T095_A032	436	26	1712	436	16.76923076923077	0.6307339449541285	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	436	26	1712	436	16.76923076923077	0.5596330275229358	0.26869158878504673	0.15771028037383178	0.11623831775700935	0.8846153846153846
original_T095_A032	437	26	1712	437	16.807692307692307	0.6292906178489702	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	437	26	1712	437	16.807692307692307	0.5583524027459954	0.26869158878504673	0.15771028037383178	0.11623831775700935	0.8846153846153846
original_T095_A032	438	26	1712	438	16.846153846153847	0.6278538812785388	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	438	26	1712	438	16.846153846153847	0.5570776255707762	0.26869158878504673	0.15771028037383178	0.11623831775700935	0.8846153846153846
original_T095_A032	439	26	1712	439	16.884615384615383	0.6264236902050114	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	439	26	1712	439	16.884615384615383	0.5558086560364465	0.26869158878504673	0.15771028037383178	0.11623831775700935	0.8846153846153846
original_T095_A032	440	26	1712	440	16.923076923076923	0.625	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	440	26	1712	440	16.923076923076923	0.5545454545454546	0.26869158878504673	0.15771028037383178	0.11623831775700935	0.8846153846153846
original_T095_A032	441	26	1712	441	16.96153846153846	0.6235827664399093	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	441	26	1712	441	16.96153846153846	0.5532879818594104	0.26869158878504673	0.15771028037383178	0.11623831775700935	0.8846153846153846
original_T095_A032	442	26	1712	442	17.0	0.6221719457013575	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	442	26	1712	442	17.0	0.5520361990950227	0.26869158878504673	0.15771028037383178	0.11623831775700935	0.8846153846153846
original_T095_A032	443	26	1712	443	17.03846153846154	0.6207674943566591	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	443	26	1712	443	17.03846153846154	0.5507900677200903	0.26869158878504673	0.15771028037383178	0.11623831775700935	0.8846153846153846
original_T095_A032	444	26	1712	444	17.076923076923077	0.6193693693693694	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	444	26	1712	444	17.076923076923077	0.5495495495495496	0.26869158878504673	0.15771028037383178	0.11623831775700935	0.8846153846153846
original_T095_A032	445	26	1712	445	17.115384615384617	0.6179775280898876	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	445	26	1712	445	17.115384615384617	0.550561797752809	0.2692757009345794	0.1582943925233645	0.11682242990654206	0.8846153846153846
original_T095_A032	446	26	1712	446	17.153846153846153	0.6165919282511211	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	446	26	1712	446	17.153846153846153	0.5493273542600897	0.2692757009345794	0.1582943925233645	0.11682242990654206	0.8846153846153846
original_T095_A032	447	26	1712	447	17.192307692307693	0.6152125279642058	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	447	26	1712	447	17.192307692307693	0.5480984340044742	0.2692757009345794	0.1582943925233645	0.11682242990654206	0.8846153846153846
original_T095_A032	448	26	1712	448	17.23076923076923	0.6138392857142857	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	448	26	1712	448	17.23076923076923	0.546875	0.2692757009345794	0.1582943925233645	0.11682242990654206	0.8846153846153846
original_T095_A032	449	26	1712	449	17.26923076923077	0.6124721603563474	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	449	26	1712	449	17.26923076923077	0.5456570155902004	0.2692757009345794	0.1582943925233645	0.11682242990654206	0.8846153846153846
original_T095_A032	450	26	1712	450	17.307692307692307	0.6111111111111112	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	450	26	1712	450	17.307692307692307	0.5444444444444444	0.2692757009345794	0.1582943925233645	0.11682242990654206	0.8846153846153846
original_T095_A032	451	26	1712	451	17.346153846153847	0.6097560975609756	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	451	26	1712	451	17.346153846153847	0.5432372505543237	0.2692757009345794	0.1582943925233645	0.11682242990654206	0.8846153846153846
original_T095_A032	452	26	1712	452	17.384615384615383	0.6084070796460177	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	452	26	1712	452	17.384615384615383	0.5420353982300885	0.2692757009345794	0.1582943925233645	0.11682242990654206	0.8846153846153846
original_T095_A032	453	26	1712	453	17.423076923076923	0.6070640176600441	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	453	26	1712	453	17.423076923076923	0.5408388520971302	0.2692757009345794	0.1582943925233645	0.11682242990654206	0.8846153846153846
original_T095_A032	454	26	1712	454	17.46153846153846	0.6057268722466961	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	454	26	1712	454	17.46153846153846	0.539647577092511	0.2692757009345794	0.1582943925233645	0.11682242990654206	0.8846153846153846
original_T095_A032	455	26	1712	455	17.5	0.6043956043956044	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	455	26	1712	455	17.5	0.5406593406593406	0.2692757009345794	0.1582943925233645	0.11682242990654206	0.8846153846153846
original_T095_A032	456	26	1712	456	17.53846153846154	0.6030701754385965	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	456	26	1712	456	17.53846153846154	0.5394736842105263	0.2692757009345794	0.1582943925233645	0.11682242990654206	0.8846153846153846
original_T095_A032	457	26	1712	457	17.576923076923077	0.6017505470459519	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	457	26	1712	457	17.576923076923077	0.5382932166301969	0.2692757009345794	0.1582943925233645	0.11682242990654206	0.8846153846153846
original_T095_A032	458	26	1712	458	17.615384615384617	0.6004366812227074	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	458	26	1712	458	17.615384615384617	0.537117903930131	0.2692757009345794	0.1582943925233645	0.11682242990654206	0.8846153846153846
original_T095_A032	459	26	1712	459	17.653846153846153	0.599128540305011	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	459	26	1712	459	17.653846153846153	0.5359477124183006	0.2692757009345794	0.1582943925233645	0.11682242990654206	0.8846153846153846
original_T095_A032	460	26	1712	460	17.692307692307693	0.5978260869565217	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	460	26	1712	460	17.692307692307693	0.5347826086956522	0.2692757009345794	0.1582943925233645	0.11682242990654206	0.8846153846153846
original_T095_A032	461	26	1712	461	17.73076923076923	0.596529284164859	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	461	26	1712	461	17.73076923076923	0.5336225596529284	0.2692757009345794	0.1582943925233645	0.11682242990654206	0.8846153846153846
original_T095_A032	462	26	1712	462	17.76923076923077	0.5974025974025974	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	462	26	1712	462	17.76923076923077	0.5324675324675324	0.2692757009345794	0.1582943925233645	0.11682242990654206	0.8846153846153846
original_T095_A032	463	26	1712	463	17.807692307692307	0.5961123110151187	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	463	26	1712	463	17.807692307692307	0.531317494600432	0.26985981308411217	0.1582943925233645	0.11682242990654206	0.8846153846153846
original_T095_A032	464	26	1712	464	17.846153846153847	0.5948275862068966	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	464	26	1712	464	17.846153846153847	0.5301724137931034	0.26985981308411217	0.1582943925233645	0.11682242990654206	0.8846153846153846
original_T095_A032	465	26	1712	465	17.884615384615383	0.5935483870967742	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	465	26	1712	465	17.884615384615383	0.5290322580645161	0.26985981308411217	0.1582943925233645	0.11682242990654206	0.8846153846153846
original_T095_A032	466	26	1712	466	17.923076923076923	0.592274678111588	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	466	26	1712	466	17.923076923076923	0.5278969957081545	0.26985981308411217	0.1582943925233645	0.11682242990654206	0.8846153846153846
original_T095_A032	467	26	1712	467	17.96153846153846	0.5910064239828694	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	467	26	1712	467	17.96153846153846	0.5267665952890792	0.26985981308411217	0.1582943925233645	0.11682242990654206	0.8846153846153846
original_T095_A032	468	26	1712	468	18.0	0.5897435897435898	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	468	26	1712	468	18.0	0.5277777777777778	0.27102803738317754	0.1594626168224299	0.11740654205607477	0.8846153846153846
original_T095_A032	469	26	1712	469	18.03846153846154	0.5884861407249466	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	469	26	1712	469	18.03846153846154	0.5266524520255863	0.27102803738317754	0.1594626168224299	0.11740654205607477	0.8846153846153846
original_T095_A032	470	26	1712	470	18.076923076923077	0.5872340425531914	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	470	26	1712	470	18.076923076923077	0.5255319148936171	0.27102803738317754	0.1594626168224299	0.11740654205607477	0.8846153846153846
original_T095_A032	471	26	1712	471	18.115384615384617	0.5859872611464968	0.1875	0.11974299065420561	0.0969626168224299	0.8461538461538461
commissioned_T070_A032	471	26	1712	471	18.115384615384617	0.524416135881104	0.27102803738317754	0.1594626168224299	0.11740654205607477	0.8846153846153846
